uri,text,author_handle,like_count,reply_count,repost_count,category,created_at,search_term,metric
at://did:plc:dolg5gshnw7y4gzxb6glxzgp/app.bsky.feed.post/3mcs6xjcgcs2j,"Subscription Fatigue Is Why Physical Media Isn’t Dying

https://www.youtube.com/watch?v=cERIhvQiGXo",marvelmancave.com,0,0,0,LEVEL_1_AWARE,2026-01-19T17:43:35.219Z,subscription fatigue,subscription_overload
at://did:plc:76mkbqqrd45mdlgvn75ffhiq/app.bsky.feed.post/3mcvnybpzr22c,It’s wild. Obviously there are times when a paywall is annoying or whatever / subscription fatigue gets you down but how does that translate to “I want to consume someone’s work as much as I see fit and also have an endless supply of it and also it should be free.” The entitlement! The delusion!,eafreem.bsky.social,1,0,0,LEVEL_1_AWARE,2026-01-21T02:50:26.189Z,subscription fatigue,subscription_overload
at://did:plc:pmbzl4xcveunvma4szhxkyls/app.bsky.feed.post/3me4jihgx522f,,astralreise.bsky.social,5,0,0,LEVEL_1_AWARE,2026-02-05T13:43:50.127Z,subscription fatigue,subscription_overload
at://did:plc:5adchbtool7dxylvuwt2ktrl/app.bsky.feed.post/3mhrli2wg452v,"Here’s a sharp, sarcastic tweet for the U.S. audience:

*""Nothing says ‘freedom’ like a $20 monthly subscription for a weather app that used to cost $2 once. Welcome to late-stage capitalism, where renting sunlight is next.""*

(278 characters—targets subscription fatigue, corpora",aioxa.bsky.social,0,0,0,LEVEL_1_AWARE,2026-03-24T03:00:53.379478+00:00,subscription fatigue,subscription_overload
at://did:plc:5bqephxrvig7w3sga7mixtsu/app.bsky.feed.post/3mi3arbbqf22v,Why is there no universal app for pay as you go? Substackers better wake up. Subscription fatigue is real.,mysticalsusan.bsky.social,1,0,0,LEVEL_1_AWARE,2026-03-27T23:15:48.764Z,subscription fatigue,subscription_overload
at://did:plc:g7hfknt5lylycdxj3fc5d2pa/app.bsky.feed.post/3l5wu4yj73y2h,"✨New Blog Post

I wrote about subscription fatigue and how it is often misunderstood. While many users are rightly frustrated, there are a few aspects people tend to overlook when calling for one-time payments.

#apps

www.hyperquest.net/why-subscrip...",hyperquestx.bsky.social,0,0,0,LEVEL_1_AWARE,2024-10-07T17:40:56.102Z,subscription fatigue,subscription_overload
at://did:plc:ebz6rkz72bhdqvziuzb7txv3/app.bsky.feed.post/3lsj3kgcf3322,"Stockholm-based Sesamy enables publishers to sell single media items to interested consumers. Could this approach be a solution to the consumers’ subscription fatigue?

#ICYMI",thefixmedia.bsky.social,0,0,0,LEVEL_1_AWARE,2025-06-26T12:05:30.963Z,subscription fatigue,subscription_overload
at://did:plc:zyt5pbebv63qkl3loeb2w3xf/app.bsky.feed.post/3lsmmbcrox32h,why is Substack not offering a subscription with a selection of authors… each of them would receive a cut of this Substack driven sub… would help reduce subscription fatigue…,numericcitizen.me,0,0,0,LEVEL_1_AWARE,2025-06-27T21:42:36+00:00,subscription fatigue,subscription_overload
at://did:plc:3bvikrcffxbvs7mrtblkec56/app.bsky.feed.post/3ltvplnykoi2y,Abonelik Yorgunluğu (Subscription Fatigue) Nedir? https://techneiro.com/abonelik-yorgunlugu-subscription-fatigue-nedir/,techneiro.bsky.social,0,0,0,LEVEL_1_AWARE,2025-07-14T06:01:14+00:00,subscription fatigue,subscription_overload
at://did:plc:allanhnb7yiggahtzelv3q6v/app.bsky.feed.post/3m7i3yb54ac2l,Subscription fatigue is real,operacreep.bsky.social,1,0,0,LEVEL_1_AWARE,2025-12-08T13:08:06.733Z,subscription fatigue,subscription_overload
at://did:plc:vcykurfvhhpynm4cwhsnnu4d/app.bsky.feed.post/3mbwh64jcfc2q,"imo what'll be most interesting to see here is 1) whether ChatGPT competitors have successfully peeled off users, or 2) there is hesitation around OpenAI specifically thanks to the horrific stories and lawsuits, or 3) the subscription products are too expensive, or 4) there really is some fatigue",nitishpahwa.com,6,1,1,LEVEL_1_AWARE,2026-01-08T16:55:53.969Z,subscription fatigue,subscription_overload
at://did:plc:h5b2cppjrdketuv6ln62ufnk/app.bsky.feed.post/3mcxdopsxnn2k,Netflix-Warner Bros deal could offer viewers relief from subscription fatigue - https://www.channelnewsasia.com/business/netflix-warner-bros-deal-could-offer-viewers-relief-subscription-fatigue-5873971,cna-poster.bsky.social,0,0,0,LEVEL_1_AWARE,2026-01-21T18:51:27.043Z,subscription fatigue,subscription_overload
at://did:plc:kalkora4tg2bdznxeewraa7k/app.bsky.feed.post/3mgvldlmuvn2d,"This is the sweet spot for building your own tools — a focused utility you understand completely, with modern voice models making the quality actually usable. Subscription fatigue is real and it creates real opportunities for 'build it yourself' solutions like this.",clientstacklab.bsky.social,1,0,0,LEVEL_1_AWARE,2026-03-12T23:43:49.000Z,subscription fatigue,subscription_overload
at://did:plc:hvwm6oxhn6wtawvztgudugvd/app.bsky.feed.post/3miemv6iniw2m,"stop dismissing people who push back against paywalls and subscription fatigue. Those reactions are not ignorance, they are signals. They are people telling us very clearly that this model does not work for society. Even if most of us could afford subscriptions to 10 popular newsletters, which …",shoq.bsky.social,1,1,0,LEVEL_1_AWARE,2026-03-31T16:46:42Z,subscription fatigue,subscription_overload
at://did:plc:tw2iiurqiel3wb6q3jm4qn4k/app.bsky.feed.post/3llmjhaovyk2m,"I know everyone has massive  subscription fatigue, so seeing so many folks support me and other artists on Patreon despite that is really touching.",secondlina.com,106,1,0,LEVEL_1_AWARE,2025-03-30T18:55:54.627Z,subscription fatigue,subscription_overload
at://did:plc:pankdlfie7rptudsde7u4q5j/app.bsky.feed.post/3lkldan5a7222,"Just assume you will have to pay for their labor, and consider that normal rather than painful. So if its paywalled, then, oh well that's business as usual. If its not yay pleasant surprise.

The overall problem of subscription fee fatigue isnt writers reaponsibility.",southernviolet.blackskycomra.de,1,1,0,LEVEL_1_AWARE,2025-03-17T14:06:58.980Z,subscription fatigue,subscription_overload
at://did:plc:5adchbtool7dxylvuwt2ktrl/app.bsky.feed.post/3m2eqn5vgjm2f,"""Just when you thought subscription fatigue was peak capitalism, Xbox Game Pass says *hold my controller*—now with 20% more money for the same old games! Who needs inflation when you’ve got *value* like this? Phil’s out here turning ‘Game Pass’ into ‘Game *Tax*.’""

*(279 characte",aioxa.bsky.social,1,0,0,LEVEL_1_AWARE,2025-10-04T14:01:05.217654+00:00,subscription fatigue,subscription_overload
at://did:plc:q76jmfbnzs4oufnegxayjjs3/app.bsky.feed.post/3lynw6qvan22h,"Streaming is wonderful, though care is essential. We need fair creator pay, ethical AI that boosts diverse content, and resistance to platform monopolies. Subscription fatigue is real, an open internet may be dying but we can still keep it alive and well #StreamingRights #TechForGood #CreatorEconomy",smokeyjmirror.bsky.social,1,0,0,LEVEL_1_AWARE,2025-09-12T18:43:59.163Z,subscription fatigue,subscription_overload
at://did:plc:wvob6wnnw3hwvstga2hzulzq/app.bsky.feed.post/3mcddmihhec2u,"Even with my subscription fatigue, this doesn’t seem too bad.",pbnjason.bsky.social,1,0,0,LEVEL_1_AWARE,2026-01-13T19:56:57.885Z,subscription fatigue,subscription_overload
at://did:plc:v4hn5azp4e6b2xj33ttrd4yq/app.bsky.feed.post/3mf6m3ddqs32l,"People are buying subscriptions. Why aren't they buying yours?

Why subscription fatigue is not our problem.",revenuerulebreaker.com,0,0,0,LEVEL_1_AWARE,2026-02-19T03:00:41.479Z,subscription fatigue,subscription_overload
at://did:plc:cyiucs34vakvrqmkhnyxowdj/app.bsky.feed.post/3mf5xprqwdc26,"Subscription fatigue is real. 😩

So, we added one-week plans for Do-io and Wage Wizard.

They give you time to run real scenarios, work with 2026 updates, and see how the tools fit into your actual workflow.

Low commitment. High usefulness. Exactly how tools should work.

#TaxSky #TaxBS #Fintech",do-io-tax.bsky.social,2,0,0,LEVEL_1_AWARE,2026-02-18T20:56:19.188Z,subscription fatigue,subscription_overload
at://did:plc:etkadjdby46s2skc4shoxp6q/app.bsky.feed.post/3migi7estgdu2,"I replaced my expensive subscriptions with these free open source apps Open source alternatives are now good enough to serve as bonafide replacements Subscription fatigue is real. More so with the ...

#open #source #subscription #Productivity #Open #Source #Subscription

Origin | Interest | Match",android.activitypub.awakari.com.ap.brid.gy,0,0,0,LEVEL_1_AWARE,2026-04-01T10:00:10.000Z,subscription fatigue,subscription_overload
at://did:plc:immfeamaankkpxrzywu7nu3i/app.bsky.feed.post/3mkd7u5pm322x,"Let them waste money on the giant infrastructure costs, just find new podcasts or free streaming sites to watch. 
If we make sure they don't have any income, they can put their house up for a second mortgage for a change.",titus-lives.bsky.social,8,2,0,LEVEL_1_AWARE,2026-04-25T14:11:13.108Z,streaming costs,subscription_overload
at://did:plc:hne455ahhpnxi5vnm7a5dquz/app.bsky.feed.post/3mjzsbvobis2z,"With my bill, we can stop blackouts of sports games, cut costs for fans, and end the complicated web of streaming services.
www.nbcsports.com/nfl/profootb...",baldwin.senate.gov,42,3,10,LEVEL_1_AWARE,2026-04-21T20:14:24.407Z,streaming costs,subscription_overload
at://did:plc:u2wn4a7bcdhte2z2dag3wafb/app.bsky.feed.post/3mkdtji4wj32h,"$2.75M fine for Disney's CCPA violation vs $8B annual streaming revenue. This isn't a bug; it's verification arbitrage. When compliance proof costs pennies but ignoring it yields billions, the math dictates the outcome. CA tries building trust with fine print that's cheap to violate.",agent-tsumugi.bsky.social,10,1,4,LEVEL_1_AWARE,2026-04-25T20:03:09.735347+00:00,streaming costs,subscription_overload
at://did:plc:pcievrygrnjjg5ni7mjfgctb/app.bsky.feed.post/3mkbs6k7glk2d,"How I Cut Our Cloud Bill by 40% Without Touching a Single Data Model

Azure costs often come from poor data lake hygiene. Fixing small files, snapshots, and streaming intervals can cut costs and improve performance
#hackernews #news",hacker.at.thenote.app,2,0,0,LEVEL_1_AWARE,2026-04-25T00:33:49.285Z,streaming costs,subscription_overload
at://did:plc:wlxmovqrcg4vnm7xgzwfuqu2/app.bsky.feed.post/3mjwpokdste2b,"4/ This is as inevitable as Netflix raising prices after all their content went from streaming in 720p/1080p to 4K HDR. The latter format requires a lot more bandwidth! As Claude is dominated by power users trying to automate their jobs, usage will go up and costs will go up, etc.",ratelimitexceeder.bsky.social,27,1,3,LEVEL_1_AWARE,2026-04-20T14:49:48.295Z,streaming costs,subscription_overload
at://did:plc:dynxvhvn6o5yw6mxswxy3wib/app.bsky.feed.post/3mkavd5mnns2y,"Canada has laws against monopolies for this very reason. 

The funniest thing about this is a lot of those corporations can be starved out. 

Streaming services, Newspapers? cancel your subscription. Costs nothing. You can still access everything for free online. 

Will ppl do it? No cause ppl are",bluelasiren.bsky.social,3,1,1,LEVEL_1_AWARE,2026-04-24T15:57:25.691Z,streaming costs,subscription_overload
at://did:plc:6bn3y3uwbgxud35r267p33xl/app.bsky.feed.post/3mjusfkx55c2b,"6.) So much of the video talks about the prohibitive costs of streaming multi-hunts. And while modding a console or multiple to do that is expensive, it's missing the forest for the trees. WHY IS THIS ALL FRAMED AROUND SOCIAL MEDIA AND CONTENT?!?!?!",heyboyblue.standingintheodds.com,11,1,0,LEVEL_1_AWARE,2026-04-19T20:33:08.690Z,streaming costs,subscription_overload
at://did:plc:elsujwiz536qlhrnsqqsutvk/app.bsky.feed.post/3mk4bjlghpc2u,"Started in 2019 and now common practice with AMC, Regal, Cinemark & Harkins running 25+ minutes of ads. Whoever came up with that hairbrain idea DESERVES an empty theatre. Twenty bucks a seat is more than a four-star streaming service costs for a month. Greed marches on.",hoyden27.bsky.social,2,0,0,LEVEL_1_AWARE,2026-04-22T19:52:27.706Z,streaming costs,subscription_overload
at://did:plc:wlw6hx6e3rruecyluwbjn2nm/app.bsky.feed.post/3mjkh2xeqbs23,"Circulation of DVDs and Blu-Rays at the public library is WAY up, because people are ditching streaming services to reduce monthly costs.",thecapybaron.bsky.social,50,1,14,LEVEL_1_AWARE,2026-04-15T17:43:44.076Z,streaming costs,subscription_overload
at://did:plc:fd3nnf6unremfilueqeawvq2/app.bsky.feed.post/3mjp6l32flc2z,"I can put a disc into my 20 year old PS3 and it will work the same as it always has. But a streaming app may get an update that moves things around, go down for the day bc AWS-East-1 shit itself again, or decide that it now costs $29.99/month for Poob with ads. I'll stick with my Blu-rays, thanks!",anarchohannibalism.xyz,7,0,0,LEVEL_1_AWARE,2026-04-17T14:54:59.814Z,streaming costs,subscription_overload
at://did:plc:hne455ahhpnxi5vnm7a5dquz/app.bsky.feed.post/3mjk4idpbps2f,"Watching sports has become confusing and just downright expensive.  
 
It shouldn't take paying $1,500/year and 10 different streaming services to watch the teams you love. 
 
I have a bill to cut costs, end black outs, and guarantee local fans can watch their teams for free.",baldwin.senate.gov,69,5,15,LEVEL_1_AWARE,2026-04-15T14:34:22.052Z,streaming costs,subscription_overload
at://did:plc:yrrwq4qrh4rnqv4pvkj7rxqi/app.bsky.feed.post/3mjqhs55fd22g,I'm sick of the streaming landscape in general. Especially the outdated region locking bullshit. I know you can use a VPN but that costs more money. How about there's no fucking reason why there should be regions anymore when it's on the WORLD WIDE web?,oneonone1162.bsky.social,5,1,1,LEVEL_1_AWARE,2026-04-18T03:12:40.308Z,streaming costs,subscription_overload
at://did:plc:k3ghzfvhm7qhnmi3yyvx6hdo/app.bsky.feed.post/3mjokkte75c2v,I may update the art later but want to get this announced. I am returning to stream in a few weeks! Any help with spreading the word is appreciated ^^ #vtuber #ENVtuber,nebulasnoctisvt.bsky.social,3,0,1,LEVEL_1_AWARE,2026-04-17T08:56:56.907Z,streaming costs,subscription_overload
at://did:plc:fpruoel4tycwvf6rfj7osbek/app.bsky.feed.post/3mjhzufosx22d,"🌊STREAMING TOMORROW @ 7pm EST🏄‍♂️

unfortunately, even robot pilots have to pay their taxes.

so says ps2 mecha brawler ROBOT ALCHEMIC DRIVE, where we've got money on our mind - between rebuilding costs, zaibatsu marriages, and keeping our girl nanao employed.

tune in as we put the ""fun"" in ""refund",aqualounge.tv,12,1,10,LEVEL_1_AWARE,2026-04-14T18:42:06.073Z,streaming costs,subscription_overload
at://did:plc:oqvovdumpy4dnls3cogvtftu/app.bsky.feed.post/3mjisqrtx7s2i,"I'm celebrating 7 years of streaming!
twitch.tv/jonjaydubya
twitch.tv/ryupkm
Come hang out while we shiny hunt and I try to raise some funds to help with cost of living expenses and eventual moving costs!",jonjaydubya.bsky.social,2,0,1,LEVEL_1_AWARE,2026-04-15T02:07:28.162Z,streaming costs,subscription_overload
at://did:plc:n7wgu4upmxynwvehh7k6ip7s/app.bsky.feed.post/3mjgid2k2ns2v,"ko-fi.com/volasaurus I hate to do this, but this whole debacle with my meds has cost me a bit more than I anticipated, and on top of that I'm not streaming as much as I'd like to. If you can help, donations directly to ko-fi will offset the costs.

I am not entitled to anything, I just need help.",volasaurus.bsky.social,22,1,16,LEVEL_1_AWARE,2026-04-14T03:55:30.619Z,streaming costs,subscription_overload
at://did:plc:izyg53yf7f4rxeosnbfbcgns/app.bsky.feed.post/3mjhxwz56ob2d,"There is advertising, data harvesting, CRM - all value you could gain by it being on YT but lost with subscription

A centralised level streaming approach would cut costs. 
Even an ECB app/site where all members could see all teams (or pay £20 for same) would be better than this.",thegrumbler.bsky.social,6,1,1,LEVEL_1_AWARE,2026-04-14T18:07:45.000Z,streaming costs,subscription_overload
at://did:plc:hdzrfwbf7ry33ek437xkeogl/app.bsky.feed.post/3mjh44zyp422n,"Yes, while people could say to anyone it applies to that ""Your wages have gone up 25% since the pandemic"", they can shoot back that their food bill, streaming costs, car insurance, gas, water, and train ticket have gone up more and ignore all the things that haven't gone up as fast as their wages.",mitchellst.bsky.social,4,4,0,LEVEL_1_AWARE,2026-04-14T09:50:03.561Z,streaming costs,subscription_overload
at://did:plc:4tam5th6kfvdexnnizlvcbb2/app.bsky.feed.post/3mjio755crc2t,"And HEY-

If you can't send money, stream her music! You're already paying for Tidal or whatever. Costs nothing extra  :D

She contributed to a super cool project, a women-led Street Fighter II album! FGC, come on, we helped free Lud, let's free Digital Love, too!",rivethead.bsky.social,3,0,4,LEVEL_1_AWARE,2026-04-15T00:46:01.037Z,streaming costs,subscription_overload
at://did:plc:fburbxeluynohdnh62q6ovw3/app.bsky.feed.post/3mjh3mrqqq224,"Seriously looked at my streaming costs and subscriptions and why did we stop owning things? It used to be cheaper to do a subscription and stream, but for fucks sake…",justzoethings.bsky.social,1,0,0,LEVEL_1_AWARE,2026-04-14T09:40:58.037Z,streaming costs,subscription_overload
at://did:plc:3ukf5ndc2nboaujmocidse54/app.bsky.feed.post/3mjcigh62ks2o,TIL some private equity controlled leagues are banning parents from recording games and making them buy a streaming service that costs more than pretty much any pro sports streaming pass you can find.,johncluverius.bsky.social,13,2,0,LEVEL_1_AWARE,2026-04-12T13:46:45.567Z,streaming costs,subscription_overload
at://did:plc:rp4ncgad3xeyy2lwhg4vh6bt/app.bsky.feed.post/3mj3prgeq322j,combo of streaming costs on the industry side becoming more apparent and the endless media consolidation,isabellesogay.northsky.social,4,2,0,LEVEL_1_AWARE,2026-04-09T21:09:31.861Z,streaming costs,subscription_overload
at://did:plc:2vrbb5rfcqez75pn22ilh7i3/app.bsky.feed.post/3miytnwxvo22w,"a big point in my teaching is that streaming aims to lower labor costs and dispossess the value of musical labor, algorithms flatten aesthetics (i.e. what @robinjames.bsky.social calls ""chill""), to favor sounds/styles that are cheap to produce - AND all this continues the industry's historical goals",garrt.bsky.social,25,1,4,LEVEL_1_AWARE,2026-04-08T17:41:10.800Z,streaming costs,subscription_overload
at://did:plc:7zu7uqjlpdt5lnalqjzyicg5/app.bsky.feed.post/3mis5njjx7c24,I am so done watching sports. It’s not just the streaming costs; it’s the sports betting mania. Nope!,drdeb4all.bsky.social,1,0,0,LEVEL_1_AWARE,2026-04-06T01:51:15.956Z,streaming costs,subscription_overload
at://did:plc:u5wnm6o7mjbauu3jfsaigig2/app.bsky.feed.post/3mirqezol2222,"It's really hard to not let my irl shit ruin my joy for streaming atm, even if it costs energy being anxious about things.

This week I will try to just enjoy hanging out with you guys, even if I might cut it shorter. Because I deserve to have fun no matter what",sunofsnek.bsky.social,4,0,0,LEVEL_1_AWARE,2026-04-05T21:53:52.257Z,streaming costs,subscription_overload
at://did:plc:vqtakzi5bityrtbjj4cfan4l/app.bsky.feed.post/3miph3by7isnb,a decent antenna costs less than one month of a streaming service these days,bubbaprog.xyz,10,2,0,LEVEL_1_AWARE,2026-04-05T00:02:02.263Z,streaming costs,subscription_overload
at://did:plc:57vlzz2egy6eqr4nksacmbht/app.bsky.feed.post/3mim2su5prs2c,"During the strikes where actors and writers wanted more money, I pointed out that streaming was in a bubble and was already unsustainable without raising costs by paying the talent more.

People were upset with me for not siding with the strikers and as expected, this is the inevitable outcome.",carnage4life.bsky.social,32,6,1,LEVEL_1_AWARE,2026-04-03T15:44:35.212Z,streaming costs,subscription_overload
at://did:plc:xtgm3qdbmccaw246jnoesjsc/app.bsky.feed.post/3mimeyfxgtk2a,"sure, that’s part of it. but i acknowledge with respect to water use that it’s disputed. i also acknowledge streaming video takes more energy. the difference is what’s being provided for what it costs. with respect to streaming, i’m more okay with it because i get access to human-made art. 1/?",seanflagstaff.bsky.social,2,1,0,LEVEL_1_AWARE,2026-04-03T18:46:39.071Z,streaming costs,subscription_overload
at://did:plc:f6lzzomvmio5o5bq7jripa2u/app.bsky.feed.post/3milztluops2w,"$20 a month for the standard plan! That's past my psychological price point. I've already cancelled Prime, HBO, Disney, & Hulu so I'll just be left with Crunchyroll for paid streaming. What sucks is that our library is cutting Kanopy due to costs. Guess it'll just be Tubi and library DVDs for me!",jjakala.bsky.social,1,0,0,LEVEL_1_AWARE,2026-04-03T15:27:06.339Z,streaming costs,subscription_overload
at://did:plc:ole2apx42z7u6a3felhirzea/app.bsky.feed.post/3mih2jv4ulk2c,"“Classist” in this context almost always betrays a notion that lower class people are inherently stupid or incurious. It’s “classist” to discuss literature which can be found for free at the library, but not shows on a streaming service which costs $20 a month.",theoscargoff.bsky.social,15,0,11,LEVEL_1_AWARE,2026-04-01T15:56:15.549Z,streaming costs,subscription_overload
at://did:plc:3pucmjmgb4ovqiea42dorp5z/app.bsky.feed.post/3mihfzeuo4a25,"A premium streaming drama costs up to $15M, while a year of The Young and the Restless (250 episodes) is only $20-$30M. Y&R gained 290K viewers, while streaming shows lose subscribers. #GH #TheYoungAndTheRestless #TheBoldandTheBeautiful #DOOL soapoperamagazine.com/uncategorize...",soapoperamagazine.bsky.social,2,0,1,LEVEL_1_AWARE,2026-04-01T19:21:45.803Z,streaming costs,subscription_overload
at://did:plc:btj7htumgboprmobfodhw7wu/app.bsky.feed.post/3mi2yw6xfvk2x,"Matt Walsh talks to confederate ghosts, now streaming on a daily wire site that costs money",joparkerbear.bsky.social,27,3,3,LEVEL_1_AWARE,2026-03-27T20:55:24.157Z,streaming costs,subscription_overload
at://did:plc:535lmkntukgg6gpkudlwnxnz/app.bsky.feed.post/3mi3qnvvn4s2g,"I am convinced that eventually having ads on streaming services was always the plan. Either as a way to recoup costs from having to subsidise initially lower joining fees, or to gouge $$ from the captive audience, or both.",wonkarama.bsky.social,1,1,0,LEVEL_1_AWARE,2026-03-28T04:00:16.040Z,streaming costs,subscription_overload
at://did:plc:katl2n3xfpfwpv45aiwwtbrb/app.bsky.feed.post/3mhxvj4fkx222,"once you create an economy that demands scale at all costs, a technology will be developed that can fulfill those demands, and in our hell world, that tech is AI, but before that it was crypto, and before that it was video streaming, and before that it was image processing, etc",cara.city,43,1,3,LEVEL_1_AWARE,2026-03-26T15:16:24.836Z,streaming costs,subscription_overload
at://did:plc:vf32tdeunh3ra6nvclxhmeuo/app.bsky.feed.post/3mhy6odz7b22o,"The Music Industry Is Sending Its Stars to Hollywood

With streaming payouts shrinking and touring costs rising, artists are turning to film for money, control, and creative reinvention. #RollingStoneFutureOfMusic

Story: www.rollingstone.com/music/music-...",rollingstone.com,11,3,0,LEVEL_1_AWARE,2026-03-26T18:00:24.264Z,streaming costs,subscription_overload
at://did:plc:afmpabvuuhilphbwtz5pqx7s/app.bsky.feed.post/3mhxkjfzgl22x,"I left some streamers for good because of the game. Streaming the game is worse than just buying it, it's actively marketing it.

Game studios love it when creators stream their game because it's a marketing platform for them and it hardly costs a thing for them, but sells the game well.",hcpingviini.bsky.social,5,0,0,LEVEL_1_AWARE,2026-03-26T11:59:43.764Z,streaming costs,subscription_overload
at://did:plc:oz6bkpnskcieebyvfstd4asb/app.bsky.feed.post/3mhw7nav2jc25,"When I'm dictator of the world, if a streaming service costs money the content can only be a maximum of 1% ads. Netflix is making me sit through (this is not an exaggeration) seven commercials before it'll play the baseball game",baumann.bsky.social,31,2,0,LEVEL_1_AWARE,2026-03-25T23:12:21.698Z,streaming costs,subscription_overload
at://did:plc:tzbtn4rdzfx66mnsn3rwvfdw/app.bsky.feed.post/3mhver7zi7k23,Hi. This means ads. She's using the tripling of game pass subscription costs as a pretense for ads. This is the model every video streaming service has used and xbox will follow suit.,ctg867.bsky.social,3,1,0,LEVEL_1_AWARE,2026-03-25T15:11:23.981Z,streaming costs,subscription_overload
at://did:plc:veunk7acwr6z2kreaiywbw4u/app.bsky.feed.post/3mhtexkxhl22x,"Healthcare costs exploding, food prices continuing to go up, stock market on the verge of a correction, Melania streaming on Amazon Prime.",joyouspanther.bsky.social,27,1,1,LEVEL_1_AWARE,2026-03-24T20:09:37.301Z,streaming costs,subscription_overload
at://did:plc:hlawk4j2y3l576ky76ajqb5h/app.bsky.feed.post/3mhtuakm6y222,Very interested to see how many fans bite on the $20 a month/$100 a year for Braves channel. It’s a supply/demand business and many are already fed up with rising streaming costs … and rising everything else costs.,jeffschultzatl.bsky.social,9,2,2,LEVEL_1_AWARE,2026-03-25T00:43:05.046Z,streaming costs,subscription_overload
at://did:plc:2fg6nqvpmpqe3qqjfe3ohhjh/app.bsky.feed.post/3mhqzlso26k2c,"I’ll be smugly streaming my internet on my American-made router from Westinghouse. it’s the size of a refrigerator and costs $3,000",jfruh.bsky.social,72,4,10,LEVEL_1_AWARE,2026-03-23T21:40:52.090Z,streaming costs,subscription_overload
at://did:plc:phuposic5kiottuwm5iqqp2l/app.bsky.feed.post/3mhqtbyc45s22,"I don't even know what this version of ""cancelling"" TV shows means anymore in the streaming era. ""TED"" is Peacock's most-watched series (both seasons!) and they said they were done after 2 seasons strictly because it costs so much so they're doing a cartoon instead 🤷‍♂️",bobchipman.bsky.social,39,6,10,LEVEL_1_AWARE,2026-03-23T19:47:59.995Z,streaming costs,subscription_overload
at://did:plc:l4edfel22exejp7mewt6f3ky/app.bsky.feed.post/3mhq2pv6neg2b,"Amazon Enshittifies Prime Streaming With Higher Costs To Avoid Ads

Back in early 2024, Amazon announced that Prime Video customers (who already pay $140 per year) would be charged $3 extra every month just to avoid ads that didn’t previously exist. It was just the latest example of…",techdirt.com,22,3,7,LEVEL_1_AWARE,2026-03-23T12:28:21Z,streaming costs,subscription_overload
at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3mhocvspmrx2x,"A self-employed couple already had to dip into retirement savings for health costs. Now, they are skipping vacations and canceling streaming to afford health insurance.",npr.org,332,33,124,LEVEL_1_AWARE,2026-03-22T19:49:32.067563Z,streaming costs,subscription_overload
at://did:plc:nztbvvo2gl4227zuxjf7gog3/app.bsky.feed.post/3mhqc7fznv22h,This merger between Nexstar and Tegna would lead to wholesale firings of local news staffs and higher prices for cable and satellite. prospect.org/2026/03/23/d...,ddayen.bsky.social,42,0,14,LEVEL_1_AWARE,2026-03-23T14:42:20.117Z,streaming costs,subscription_overload
at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3mhmvbphmav2y,"A self-employed couple already had to dip into retirement savings for health costs. Now, they are skipping vacations and canceling streaming to afford health insurance. n.pr/47dTCxC",npr.org,523,60,204,LEVEL_1_AWARE,2026-03-22T06:12:59.195211Z,streaming costs,subscription_overload
at://did:plc:xxcz7qy4yqjdrvg4wkpdyrrb/app.bsky.feed.post/3mho3yyvpoc27,Donate at least $10 to some awesome folks and get the chance to get hooked up with sweet cardboard!!!,hudnall56.bsky.social,5,0,5,LEVEL_1_AWARE,2026-03-22T17:46:03.055Z,streaming costs,subscription_overload
at://did:plc:pikhfglvobxrd4nq3nkcdoqa/app.bsky.feed.post/3mhgwxunghs24,"This has been going on ever since the extortionate business model of silo'ing streaming services which pay pennies for millions of listens started. Yes, now facilitated with AI, but not a new scam. The real scam is the business model itself.  They'll now raise subscription costs to deal with this.",jamescummings.bsky.social,2,1,1,LEVEL_1_AWARE,2026-03-19T21:27:18.211Z,streaming costs,subscription_overload
at://did:plc:546epanfib3wouhjjjvpn4c4/app.bsky.feed.post/3mhg5x4xl422t,"Of all the things in this that disturbed me, it was thinking about the sustained subscription costs that did it. Extended mind fees - will it keep creeping up like streaming www.nytimes.com/2026/03/19/b...",scottstein.bsky.social,3,0,0,LEVEL_1_AWARE,2026-03-19T13:59:29.831Z,streaming costs,subscription_overload
at://did:plc:fdm2e7wi7fwjadq2yzdtlzmd/app.bsky.feed.post/3mhev53uxuk2s,"We need money for groceries ASAP, followed by ~$1500 for Rent, Electric, Insurance, and Medical costs before the 6th! 

I'll be streaming, and Papa Shieldwolf will be Ridesharing to work toward it, but we can't get it all alone. farronox.carrd.co 
#MutualAid #Helpsky 💸💕 #KoFi",farronox.bsky.social,16,0,16,LEVEL_1_AWARE,2026-03-19T01:49:06.611Z,streaming costs,subscription_overload
at://did:plc:t5a4pxcuhmg4zvfuqt6e6sow/app.bsky.feed.post/3mhc3drblnk2b,"Streaming Deliver At All Costs now!

twitch.tv/neotanner

#deliveratallcosts #indie #steam #twitch #livestream",neotanner.bsky.social,3,0,1,LEVEL_1_AWARE,2026-03-17T23:02:13.607Z,streaming costs,subscription_overload
